depth,water_saturation,porosity,gamma_ray,permeability
10953.5,0.388099998,0.197634995,59.59799957,24.8356261
10954,0.378500015,0.202364996,59.56299973,27.55940995
10954.5,0.375699997,0.202364996,59.50600052,27.55940995
10955,0.377499998,0.202364996,59.08300018,27.48155462
10955.5,0.388999999,0.198686004,58.31499863,25.35021085
10956,0.389800012,0.198686004,57.67200089,25.35021085
10956.5,0.372299999,0.207622007,57.39400101,30.76440054
10957,0.371800005,0.207622007,58.10400009,30.76440054
10957.5,0.389400005,0.197108999,58.7140007,24.47676155
10958,0.378199995,0.202891007,58.68799973,27.79725288
10958.5,0.379999995,0.201839998,57.51599884,27.16923424
10959,0.379999995,0.202891007,56.51499939,27.79725288
10959.5,0.375200003,0.204992995,55.47399902,29.08688782
10960,0.382499993,0.200788006,55.3769989,26.55166402
10960.5,0.389200002,0.198686004,56.1780014,25.62668968
10961,0.378100008,0.204992995,57.3370018,29.40412024
10961.5,0.371600002,0.209197998,59.20399857,32.15211955
10962,0.379200012,0.205519006,59.46699905,29.73755505
10962.5,0.391900003,0.199212,60.05799866,25.92654709
10963,0.404599994,0.193955004,59.65000153,23.04840385
10963.5,0.401600003,0.196058005,59.72200012,24.16844179
10964,0.3917,0.199736998,59.95500183,26.22853164
10964.5,0.379200012,0.206045002,59.9469986,30.07389444
10965,0.378899992,0.206045002,60.33800125,30.07389444
10965.5,0.370499998,0.210250005,61.17699814,32.86964155
10966,0.36559999,0.211826995,62.20199966,33.96833383
10966.5,0.368499994,0.208147004,62.24300003,29.94962769
10967,0.38319999,0.199736998,61.67699814,24.97929512
10967.5,0.383300006,0.201314002,59.8219986,25.85879177
10968,0.388000011,0.201314002,58.20000076,25.85879177
10968.5,0.384299994,0.203942001,56.86600113,27.37739216
10969,0.3829,0.205519006,58.31800079,28.32118755
10969.5,0.392199993,0.201314002,59.67699814,25.85879177
10970,0.427100003,0.184494004,61.07899857,17.61508033
10970.5,0.42809999,0.182392001,61.58200073,16.7489726
10971,0.432799995,0.179763004,60.02600098,15.71245692
10971.5,0.415699989,0.187647998,59.05599976,18.97911783
10972,0.412299991,0.188699007,58.47499847,18.52115576
10972.5,0.412499994,0.187647998,58.13499832,18.07153728
10973,0.404199988,0.192377999,58.00600052,20.16348317
10973.5,0.402700007,0.192377999,57.32400131,20.16348317
10974,0.396299988,0.194481,57.375,21.15150966
10974.5,0.404199988,0.190801993,57.80699921,19.44672931
10975,0.407799989,0.190801993,58.83499908,19.44672931
10975.5,0.414400011,0.189225003,59.72499847,18.74939558
10976,0.420399994,0.186597005,60.14099884,17.63040614
10976.5,0.419499993,0.187122002,59.95000076,17.84970919
10977,0.416500002,0.188699007,58.89500046,18.52115576
10977.5,0.407700002,0.192377999,57.11100006,20.16348317
10978,0.407999992,0.190801993,55.77600098,18.47704596
10978.5,0.4208,0.184494004,55.68099976,15.93637986
10979,0.435400009,0.179763004,56.68399811,14.21507466
10979.5,0.449999988,0.172405005,58.45899963,11.82734238
10980,0.450700015,0.169777006,59.57899857,11.05438989
10980.5,0.445100009,0.169777006,60.04199982,11.05438989
10981,0.414400011,0.182392001,60.18799973,15.15281141
10981.5,0.406899989,0.187122002,59.49700165,16.95965893
10982,0.414200008,0.183967993,58.16199875,15.73742727
10982.5,0.412900001,0.184494004,57.98600006,15.93637986
10983,0.404500008,0.188699007,58.69300079,17.59762481
10983.5,0.40200001,0.191853002,59.59899902,18.92908328
10984,0.386299998,0.200788006,60.56299973,26.89767198
10984.5,0.381399989,0.203417003,59.26300049,28.48212749
10985,0.381399989,0.204467997,58.81299973,29.1353356
10985.5,0.381900013,0.20657,59.59400177,30.47645235
10986,0.3829,0.208673,60.57899857,31.86545052
10986.5,0.390599996,0.204992995,61.43299866,29.46593354
10987,0.394199997,0.203417003,61.00099945,28.48212749
10987.5,0.390399993,0.207095996,60.49200058,30.81938747
10988,0.383899987,0.212351993,60.71699905,34.41251526
10988.5,0.410400003,0.198686004,61.48699951,25.68056214
10989,0.406199992,0.200262994,61.63800049,26.58958836
10989.5,0.391799986,0.20657,60.85499954,30.47645235
10990,0.402200013,0.200788006,60.58399963,24.70186472
10990.5,0.408499986,0.197634995,61.34600067,23.04010691
10991,0.412299991,0.196058005,63.00299835,22.24209606
10991.5,0.42050001,0.191853002,65.34799957,20.21833541
10992,0.416399986,0.193955004,66.55799866,21.21133075
10992.5,0.418500006,0.191853002,67.01399994,20.21833541
10993,0.416500002,0.191853002,66.11299896,20.21833541
10993.5,0.419400007,0.191327006,65.2460022,19.97556955
10994,0.424600005,0.191327006,64.88999939,19.97556955
10994.5,0.43599999,0.186070994,64.93399811,17.67135046
10995,0.431300014,0.187647998,63.98099899,18.33989657
10995.5,0.42750001,0.188699007,62.09899902,18.7961918
10996,0.415399998,0.193430007,60.60400009,19.52295845
10996.5,0.440400004,0.181866005,60.2159996,14.88495154
10997,0.433699995,0.184494004,60.54999924,15.85486801
10997.5,0.431499988,0.187647998,60.85400009,17.08260206
10998,0.4454,0.181866005,62.24399948,14.88495154
10998.5,0.449200004,0.179238007,64.76799774,13.96153496
10999,0.453900009,0.177135006,64.78199768,13.25500958
10999.5,0.453900009,0.178186998,64.30699921,13.60489371
11000,0.455199987,0.178711996,61.99200058,13.78215101
11000.5,0.4472,0.183967993,60.81100082,15.656933
11001,0.465700001,0.178186998,61.4620018,13.60489371
11001.5,0.44659999,0.187122002,62.5890007,16.87291315
11002,0.460799992,0.181339994,63.41500092,14.69645313
11002.5,0.460599989,0.180814996,62.79499817,14.55692619
11003,0.4648,0.179238007,61.43000031,14.00653062
11003.5,0.46450001,0.179763004,60.95500183,14.18794545
11004,0.469999999,0.179238007,62.52399826,14.00653062
11004.5,0.479299992,0.178711996,65.55200195,13.82656858
11005,0.480399996,0.178186998,67.36499786,13.64873997
11005.5,0.456800014,0.186070994,68.90899658,16.51293571
11006,0.452399999,0.187122002,69.00700378,16.92729173
11006.5,0.460500002,0.183442995,67.81300354,15.5111178
11007,0.448599994,0.187647998,65.66699982,17.13765643
11007.5,0.456499994,0.185544998,62.74200058,16.30852982
11008,0.470200002,0.182392001,61.64300156,15.12389251
11008.5,0.462000012,0.187647998,62.04499817,17.13765643
11009,0.470499992,0.18502,62.49700165,16.106467
11009.5,0.485799998,0.178711996,62.4469986,13.59486537
11010,0.471500009,0.182916999,61.95700073,15.05970654
11010.5,0.468899995,0.183967993,61.80799866,15.44417091
11011,0.478899986,0.181866005,62.64300156,14.68267994
11011.5,0.483999997,0.179763004,64.43900299,13.95018635
11012,0.48089999,0.182392001,66.11699677,14.870449
11012.5,0.474299997,0.186597005,66.46600342,16.43914212
11013,0.47420001,0.187122002,66.2480011,16.64362714
11013.5,0.524900019,0.168200001,67.02999878,10.41197192
11014,0.509299994,0.173455998,68.18599701,11.92152004
11014.5,0.493000001,0.179763004,69.20700073,13.95018635
11015,0.493600011,0.179238007,67.89600372,13.77181167
11015.5,0.501399994,0.178186998,65.74700165,13.42001678
11016,0.524699986,0.171878994,66.27999878,10.71923509
11016.5,0.523100019,0.172405005,67.80699921,10.86432848
11017,0.522899985,0.172405005,69.26999664,10.86432848
11017.5,0.520399988,0.172405005,68.9489975,10.86432848
11018,0.51880002,0.172405005,67.68199921,10.86432848
11018.5,0.517099977,0.172405005,68.21700287,10.86432848
11019,0.526199997,0.169250995,70.22499847,10.01661268
11019.5,0.545899987,0.163994998,70.38300324,8.718426548
11020,0.519900024,0.173455998,66.4489975,11.15877416
11020.5,0.529200018,0.172405005,62.5699997,10.86432848
11021,0.541100025,0.169250995,60.9640007,10.01661268
11021.5,0.541100025,0.169250995,62.8730011,10.01661268
11022,0.548099995,0.166622996,66.16899872,9.350120416
11022.5,0.555800021,0.164519996,67.54599762,8.359824918
11023,0.545899987,0.168200001,68.67700195,9.214448031
11023.5,0.593500018,0.154008001,69.93699646,6.252092589
11024,0.572700024,0.159789994,70.48699951,7.352806026
11024.5,0.549499989,0.167147994,70.11599731,8.963550983
11025,0.57190001,0.160841003,69.17900085,7.567993511
11025.5,0.548799992,0.168724999,69.88899994,9.341668655
11026,0.574100018,0.161891997,71.44200134,7.788012197
11026.5,0.588699997,0.158213005,70.5,7.038830918
11027,0.603600025,0.154533997,68.34200287,6.346594032
11027.5,0.602599978,0.154533997,65.3710022,6.346594032
11028,0.618499994,0.150328994,63.72200012,5.62112254
11028.5,0.579599977,0.161366999,64.30500031,7.677498319
11029,0.541199982,0.172930002,65.26699829,10.41032953
11029.5,0.528400004,0.178186998,66.27700043,12.68747405
11030,0.552100003,0.170302004,67.88200378,10.39651185
11030.5,0.546199977,0.172405005,69.12599945,10.97337298
11031,0.545599997,0.171878994,68.89399719,10.8268233
11031.5,0.550499976,0.170302004,68.34600067,10.39651185
11032,0.579200029,0.161891997,66.59300232,8.319790548
11032.5,0.56099999,0.166622996,64.77799988,9.443966894
11033,0.549600005,0.170302004,64.27300263,10.39651185
11033.5,0.542500019,0.172930002,62.94400024,11.12116405
11034,0.5273,0.178186998,62.97299957,12.68747405
11034.5,0.52609998,0.179238007,62.57400131,13.02006592
11035,0.537400007,0.175033003,63.32799912,11.72866211
11035.5,0.540000022,0.173455998,65.65799713,11.27077399
11036,0.546299994,0.170302004,66.88999939,10.39651185
11036.5,0.541599989,0.170828,66.86199951,10.34272966
11037,0.547500014,0.167674005,65.48699951,9.528500805
11037.5,0.527899981,0.173455998,64.57299805,11.06135544
11038,0.535899997,0.170302004,64.19200134,10.20333771
11038.5,0.527899981,0.173455998,64.02500153,11.06135544
11039,0.533500016,0.172930002,62.84400177,10.91452538
11039.5,0.557099998,0.166622996,61.74700165,9.268491671
11040,0.574100018,0.162943006,61.45800018,8.401029486
11040.5,0.569400013,0.166097,61.2840004,9.140442038
11041,0.548600018,0.172405005,61.07600021,10.76948035
11041.5,0.562600017,0.168200001,60.19200134,9.660724627
11042,0.566999972,0.167147994,59.62200165,9.397676066
11042.5,0.557399988,0.168200001,60.07400131,9.660724627
11043,0.533200026,0.173981994,61.68299866,11.20970723
11043.5,0.533399999,0.172405005,64.22399902,10.51148147
11044,0.533399999,0.171352997,65.68199921,10.23217629
11044.5,0.54549998,0.167147994,66.04000092,9.172540796
11045,0.529699981,0.170302004,64.89299774,9.958901593
11045.5,0.56160003,0.158213005,63.83800125,7.20294489
11046,0.546599984,0.160841003,62.44900131,7.744445182
11046.5,0.523699999,0.163994998,61.34999847,8.4352732
11047,0.530600011,0.159789994,60.78300095,7.524240472
11047.5,0.523299992,0.163469002,61.30500031,8.316877677
11048,0.56190002,0.155585006,63.12400055,6.691177766
11048.5,0.587899983,0.151905,64.42900085,6.022289308
11049,0.575100005,0.159263998,64.41999817,7.41586836
11049.5,0.639100015,0.144021004,62.99399948,4.763412412
11050,0.670400024,0.132982999,61.40100098,3.353879469
11050.5,0.704100013,0.124573,59.61600113,6.876630814
11051,0.685599983,0.122469999,59.13700104,6.380301343
11051.5,0.602299988,0.135610998,59.96300125,9.990979273
11052,0.609499991,0.130879998,61.18399811,8.545803115
11052.5,0.620100021,0.127201006,61.88199997,7.538220711
11053,0.574599981,0.141393006,61.5,12.00586147
11053.5,0.529100001,0.159263998,61.38199997,20.26879606
11054,0.51730001,0.169777006,62.36700058,26.85205197
11054.5,0.552399993,0.162417993,62.88999939,22.09533864
11055,0.634500027,0.142444,62.47100067,12.40351428
11055.5,0.654799998,0.132982999,61.07500076,9.166707865
11056,0.63440001,0.128777996,60.74599838,7.958180039
11056.5,0.646399975,0.126674995,61.21099854,7.40202228
11057,0.646600008,0.129829004,61.27099991,8.247950521
11057.5,0.713100016,0.121945001,59.49399948,11.34462791
11058,0.769599974,0.114586003,56.7840004,8.626756862
11058.5,0.793900013,0.110381,53.75600052,7.318189768
11059,0.757399976,0.11406,52.17100143,8.453867856
11059.5,0.710500002,0.120367996,52.55199814,10.71314996
11060,0.685699999,0.122996002,54.97000122,11.78118644
11060.5,0.672699988,0.126149997,57.72100067,13.16959814
11061,0.689000011,0.125099003,60.29100037,12.69362266
11061.5,0.640799999,0.135610998,61.54000092,18.10365455
11062,0.649800003,0.135085002,60.54299927,18.9258803
11062.5,0.704200029,0.124573,58.11600113,13.25104006
11063,0.793200016,0.109855004,56,7.620650002
11063.5,0.791999996,0.098816998,58.85699844,4.782379103
11064,0.787999988,0.103547998,56.81200028,5.875004614
11064.5,0.583000004,0.137188003,57.59700012,20.25702626
11065,0.568400025,0.140341997,58.00299835,22.38774631
11065.5,0.535700023,0.154533997,58.06200028,34.20506933
11066,0.601800025,0.145071998,58.30199814,10.50216819
11066.5,0.694100022,0.130355001,59.23099899,6.559534506
11067,0.68870002,0.120894,62.48899841,4.708602686
11067.5,0.629599989,0.120367996,63.26900101,4.61912483
11068,0.550899983,0.134560004,64.09799957,7.542955073
11068.5,0.565500021,0.143494993,65.28099823,13.95929702
11069,0.559700012,0.146649003,65.77300263,15.36066292
11069.5,0.586700022,0.139290005,65.73200226,12.24699812
11070,0.749499977,0.108278997,64.75099945,4.043676871
11070.5,0.670599997,0.119317003,62.32699966,6.198293357
11071,0.680899978,0.114586003,60.63800049,3.267765731
11071.5,0.626299977,0.126149997,59.81700134,4.988567799
11072,0.687900007,0.119842,59.90499878,3.980630067
11072.5,0.696799994,0.128777996,59.99900055,5.462297022
11073,0.665400028,0.138238996,60.04899979,7.46185006
11073.5,0.605400026,0.152430996,58.88100052,11.47082014
11074,0.621999979,0.148225993,58.10100174,10.14236468
11074.5,0.580900013,0.158739001,58.86700058,13.71134394
11075,0.560000002,0.165046006,60.83800125,16.27549069
11075.5,0.576200008,0.159263998,62.85800171,13.91199795
11076,0.555800021,0.163469002,64.65299988,15.60227068
11076.5,0.550199986,0.162943006,64.30000305,15.38258002
11077,0.52579999,0.168200001,64.07499695,17.68912606
11077.5,0.549300015,0.159263998,63.35599899,13.91199795
11078,0.495499998,0.177661002,62.07699966,22.50490946
11078.5,0.504999995,0.176609993,61.99499893,21.92497991
11079,0.525900006,0.170828,61.83300018,18.93790118
11079.5,0.54430002,0.168200001,62.31100082,15.97807752
11080,0.584999979,0.159263998,62.63100052,12.56630664
11080.5,0.594399989,0.157686994,62.43399811,12.02796041
11081,0.591000021,0.161891997,62.50899887,13.50460298
11081.5,0.594799995,0.162943006,62.72299957,13.89464099
11082,0.561200023,0.175033003,62.50299835,19.03785015
11082.5,0.583000004,0.169250995,62.79899979,16.42205726
11083,0.589600027,0.166097,63.79100037,15.11757114
11083.5,0.644299984,0.149277002,65.59300232,9.450590014
11084,0.658800006,0.144547001,67.53900147,8.202195547
11084.5,0.629599989,0.151380003,68.15599823,10.05059065
11085,0.607800007,0.156636,68.02899933,11.67920052
11085.5,0.598800004,0.159263998,67.04000092,12.56630664
11086,0.613399983,0.157161996,66.58699799,11.85275493
11086.5,0.62470001,0.154533997,66.60500336,11.00514877
11087,0.619199991,0.153482005,66.79399872,10.67930502
11087.5,0.628000021,0.149277002,67.06800079,9.450590014
11088,0.661300004,0.142444,66.34799957,10.7005543
11088.5,0.618200004,0.155058995,65.99700165,15.54385073
11089,0.591700018,0.163469002,66.50099945,19.61045991
11089.5,0.596000016,0.163469002,67.5490036,19.61045991
11090,0.604900003,0.162943006,67.89600372,19.33433121
11090.5,0.612299979,0.159789994,67.73500061,17.74149168
11091,0.606299996,0.160315007,67.46399689,17.99941366
11091.5,0.626900017,0.156636,67.38300324,16.25155567
11092,0.608099997,0.163994998,67.44300079,19.88962605
11092.5,0.608299971,0.167147994,66.90699768,21.6280376
11093,0.740499973,0.136662006,66.80899811,8.917071747
11093.5,0.670799971,0.151905,66.83499908,14.20002405
11094,0.70660001,0.144547001,66.99099731,11.41331866
11094.5,0.682699978,0.149802998,66.89099884,13.35556274
11095,0.523000002,0.198159993,66.60600281,45.73432514
11095.5,0.604099989,0.170828,66.45999908,23.80300665
11096,0.715499997,0.141919002,67.33300018,10.5281093
11096.5,0.645699978,0.156636,67.85199738,16.25155567
11097,0.600300014,0.169250995,68.75099945,17.44198425
11097.5,0.631299973,0.161891997,69.13300324,14.34333524
11098,0.65170002,0.158739001,69.16799927,13.15426237
11098.5,0.686999977,0.151380003,69.17299652,10.67480406
11099,0.729600012,0.142969996,69.22200012,8.301107824
11099.5,0.676599979,0.154008001,69.1740036,11.51460189
11100,0.691699982,0.150328994,69.32299805,10.35253194
11100.5,0.678300023,0.152957007,69.56900024,11.1728441
11101,0.627900004,0.165572003,69.81199646,15.83437197
11101.5,0.649299979,0.160841003,70.2559967,13.93812253
11102,0.662999988,0.158213005,69.86299896,12.96355337
11102.5,0.659500003,0.158739001,70.23100281,13.15426237
11103,0.667900026,0.156110004,70.09600067,12.22232155
11103.5,0.715499997,0.145071998,70.98000336,8.851691837
11104,0.729700029,0.142969996,70.98300171,8.301107824
11104.5,0.714999974,0.146124005,70.06600189,9.137625925
11105,0.703400016,0.149277002,69.01999664,10.3751015
11105.5,0.687399983,0.152430996,68.27999878,11.37485971
11106,0.67110002,0.155585006,68.1780014,12.44748579
11106.5,0.655499995,0.158739001,68.07800293,13.59664016
11107,0.666999996,0.155585006,68.10199738,12.44748579
11107.5,0.680499971,0.153482005,68.16699982,11.72401653
11108,0.669399977,0.156110004,68.2480011,12.63335817
11108.5,0.673799992,0.155058995,68.4280014,12.26338108
11109,0.682799995,0.152957007,68.25,11.5485868
11109.5,0.652499974,0.160315007,67.96600342,14.20070694
11110,0.652700007,0.160841003,68.95600128,14.4068615
11110.5,0.654999971,0.160841003,69.6780014,14.4068615
11111,0.668799996,0.158213005,70.29699707,13.39951759
11111.5,0.657800019,0.159789994,69.92199707,13.9972184
11112,0.691200018,0.151380003,69.72000122,11.03379767
11112.5,0.681699991,0.154008001,70.40299988,11.90183787
11113,0.657599986,0.160315007,70.74700165,14.20070694
11113.5,0.674099982,0.155585006,71.75,12.44748579
11114,0.6699,0.157161996,72.8239975,11.76441938
11114.5,0.67869997,0.155058995,73.58100128,11.08735586
11115,0.656700015,0.160315007,73.9240036,12.83889739
11115.5,0.655600011,0.160841003,72.97200012,13.02528228
11116,0.668299973,0.157686994,71.50800324,11.93831913
11116.5,0.669700027,0.157686994,71.36100006,11.93831913
11117,0.62559998,0.168724999,71.85800171,16.0779566
11117.5,0.657999992,0.159789994,72.22100067,12.65492285
11118,0.662199974,0.158739001,72.61399841,12.29275899
11118.5,0.657800019,0.160315007,72.04199982,12.83889739
11119,0.67809999,0.155585006,71.53199768,11.25380542
11119.5,0.69630003,0.151380003,71.17900085,9.975686193
11120,0.692499995,0.151905,71.14900208,10.12881057
11120.5,0.687099993,0.153482005,71.95999908,10.59971489
11121,0.661800027,0.158739001,72.06900024,12.29275899
11121.5,0.644599974,0.162417993,71.27600098,13.59663866
11122,0.657400012,0.159263998,70.51399994,12.4726532
11122.5,0.652400017,0.160315007,70.35600281,11.97822893
11123,0.663800001,0.157686994,71.55899811,11.13802184
11123.5,0.669499993,0.156636,72.37000275,10.8150664
11124,0.680100024,0.154008001,72,10.03914378
11124.5,0.691399992,0.150328994,70.56400299,9.025979171
11125,0.656000018,0.158739001,69.47399902,11.46870144
11125.5,0.660399973,0.158213005,69.60900116,11.30242951
11126,0.667299986,0.156636,71.05699921,10.8150664
11126.5,0.66869998,0.156636,73.39399719,10.8150664
11127,0.672299981,0.156110004,74.26300049,10.65617765
11127.5,0.659200013,0.158739001,74.27999878,11.46870144
11128,0.674399972,0.155058995,72.79699707,10.34410375
11128.5,0.680100024,0.153482005,72.10500336,9.889152291
11129,0.66109997,0.158739001,71.81199646,11.46870144
11129.5,0.658100009,0.159263998,72.52999878,11.63653626
11130,0.680599988,0.153482005,72.76699829,9.889152291
11130.5,0.682099998,0.153482005,72.14499664,9.889152291
11131,0.67750001,0.154008001,73.30500031,11.0890066
11131.5,0.681900024,0.152430996,73.63899994,10.59801818
11132,0.681900024,0.152430996,74.48300171,10.59801818
11132.5,0.673099995,0.155058995,74.63700104,11.42585836
11133,0.672800005,0.155585006,73.6780014,11.59738971
11133.5,0.654600024,0.159263998,72.87400055,12.85344951
11134,0.671599984,0.154533997,73.03399658,11.25661882
11134.5,0.65960002,0.157686994,72.82499695,12.30280196
11135,0.651600003,0.159789994,72.72000122,13.04128395
11135.5,0.622600019,0.167147994,72.3010025,15.89817726
11136,0.648899972,0.160841003,71.63400269,13.42295063
11136.5,0.670099974,0.155585006,71.08100128,11.59738971
11137,0.643899977,0.161891997,71.19200134,13.81318613
11137.5,0.664399982,0.156636,70.51699829,11.94607283
11138,0.642799974,0.162417993,70.27999878,14.01175081
11138.5,0.6523,0.161366999,71.45899963,13.61717353
11139,0.637600005,0.164519996,70.94300079,14.82738021
11139.5,0.657000005,0.159263998,69.80400085,14.53876176
11140,0.651199997,0.160841003,67.79799652,15.18293445
11140.5,0.678799987,0.154533997,67.19000244,12.73255864
11141,0.673900008,0.155585006,68.16200256,13.11801052
11141.5,0.679499984,0.155058995,68.11799622,12.92398841
11142,0.690299988,0.152430996,66.31099701,11.98760392
11142.5,0.648299992,0.162417993,65.06900024,15.84893667
11143,0.639900029,0.164519996,65.31800079,16.77150933
11143.5,0.625899971,0.168200001,66.76300049,18.48605714
11144,0.61680001,0.170302004,67.67700195,19.5243619
11144.5,0.639900029,0.163469002,68.1210022,16.30518467
11145,0.626699984,0.167147994,68.58499908,17.98270662
11145.5,0.675599992,0.154533997,69.78800201,12.73255864
11146,0.644599974,0.162943006,70.70300293,16.07559651
11146.5,0.62620002,0.167674005,70.99099731,18.23304329
11147,0.639500022,0.163469002,71.1269989,16.30518467
11147.5,0.636200011,0.163994998,71.29100037,16.53729833
11148,0.628000021,0.166097,70.51799774,17.30215463
11148.5,0.680199981,0.153482005,68.67700195,12.22253133
11149,0.695500016,0.150854006,68.21800232,11.32813594
11149.5,0.648100019,0.163469002,68.26599884,16.12961952
11150,0.645600021,0.162943006,69.35600281,15.90250343
11150.5,0.63440001,0.165572003,70.93399811,17.06281504
11151,0.654299974,0.159789994,70.32499695,14.59239161
11151.5,0.652199984,0.160315007,70.39099884,14.80453265
11152,0.667500019,0.156636,69.60399628,13.36691797
11152.5,0.65899998,0.158739001,69.00800324,14.17478045
11153,0.652700007,0.161366999,69.18499756,15.23677649
11153.5,0.643899977,0.163994998,70.26000214,16.3592339
11154,0.661300004,0.158739001,71.53600311,14.17478045
11154.5,0.613499999,0.170828,71.96399689,19.57799269
11155,0.635999978,0.163994998,71.58499908,16.3592339
11155.5,0.655900002,0.158739001,70.73400116,14.17478045
11156,0.637300015,0.163994998,71.0739975,16.3592339
11156.5,0.671199977,0.156110004,70.98000336,15.52628565
11157,0.679099977,0.154008001,71.51999664,14.62725367
11157.5,0.675499976,0.154533997,71.80400085,14.84834713
11158,0.659099996,0.158739001,72.15100098,16.71015072
11158.5,0.666800022,0.156636,73.64499664,15.75779002
11159,0.6778,0.154008001,74.74099731,14.62725367
11159.5,0.674600005,0.154533997,74.24199677,14.84834713
11160,0.676599979,0.155058995,73.27500153,15.07158708
11160.5,0.711199999,0.147699997,71.08100128,12.16876435
11161,0.694000006,0.151380003,70.62200165,13.56043992
11161.5,0.685199976,0.152957007,71.95800018,14.19311119
11162,0.688300014,0.151380003,74.3789978,13.56043992
11162.5,0.672200024,0.155585006,74.97599793,15.29785013
11163,0.705900013,0.148752004,74.01999664,12.55477035
11163.5,0.734499991,0.143494993,72.95700073,10.71652637
11164,0.729900003,0.144021004,71.5059967,10.89045485
11164.5,0.715799987,0.147174999,72.50299835,16.40186946
11165,0.703100026,0.149277002,71.60500336,17.45791365
11165.5,0.725399971,0.144021004,71.1289978,14.91067286
11166,0.701600015,0.148225993,70.52200317,16.92352343
11166.5,0.706900001,0.147699997,69.28500366,16.66087112
11167,0.702600002,0.149277002,68.77200317,17.45791365
11167.5,0.697399974,0.150328994,68.00299835,18.00576883
11168,0.663200021,0.157686994,67.94400024,22.219046
11168.5,0.657100022,0.158739001,69.63700104,22.87871298
11169,0.714399993,0.146124005,71.44599915,15.89272853
11169.5,0.692200005,0.150328994,73.25499725,18.00576883
11170,0.738600016,0.140866995,73.67299652,13.52646356
11170.5,0.713,0.145597994,72.77899933,15.64254068
11171,0.728200018,0.142444,71.31600189,14.20554398
11171.5,0.725600004,0.143494993,70.20400238,14.67253861
11172,0.686200023,0.151380003,69.31300354,18.56628454
11172.5,0.681200028,0.152957007,68.21499634,19.43250683
11173,0.731999993,0.141393006,67.03600311,9.126174971
11173.5,0.690400004,0.149802998,66.28900147,11.76782307
11174,0.701399982,0.147174999,66.50800324,10.88618464
11174.5,0.704900026,0.145597994,67.56500244,10.38220593
11175,0.666800022,0.152957007,67.76599884,12.89766745
11175.5,0.658100009,0.155585006,68.17099762,13.90157384
11176,0.666400015,0.153482005,69.09300232,13.09359049
11176.5,0.692399979,0.148225993,69.65499878,11.23241477
11177,0.695900023,0.146649003,71.53900147,10.71603237
11177.5,0.690599978,0.146124005,73.74299622,10.54825964
11178,0.682699978,0.147174999,75.56199646,10.88618464
11178.5,0.665799975,0.150854006,76.31700134,12.13545452
11179,0.681400001,0.147174999,74.8809967,10.88618464
11179.5,0.690400004,0.145597994,72.63800049,10.38220593
11180,0.714100003,0.141919002,71.28700256,9.27650374
11180.5,0.680800021,0.148225993,70.91600037,11.23241477
11181,0.681500018,0.147174999,69.08200073,13.86857626
11181.5,0.709800005,0.139816001,67.46399689,11.06655258
11182,0.711000025,0.140866995,65.55699921,11.4372811
11182.5,0.703199983,0.142969996,66.63700104,12.20786373
11183,0.706099987,0.142444,68.76699829,12.01147653
11183.5,0.738499999,0.138238996,71.24700165,10.5277754
11184,0.720399976,0.141919002,70.8789978,11.81790534
11184.5,0.721099973,0.140341997,69.03199768,11.25091296
11185,0.695599973,0.141393006,66.68599701,11.62639233
11185.5,0.653500021,0.148752004,64.80500031,14.53444742
11186,0.692099989,0.140341997,64.95600128,11.25091296
11186.5,0.70450002,0.137713999,65.45400238,10.35298737
11187,0.679400027,0.140866995,65.88700104,11.4372811
11187.5,0.730199993,0.132457003,64.51499939,8.723520018
11188,0.779299974,0.123521999,63.13499832,6.415596725
11188.5,0.746299982,0.128777996,61.73199844,7.706645904
11189,0.780200005,0.121945001,62.22800064,6.062946067
11189.5,0.760299981,0.123521999,63.06299973,7.652777013
11190,0.711399972,0.131932005,62.48500061,10.22550621
11190.5,0.751900017,0.125624001,62.23500061,8.242588712
11191,0.717599988,0.132982999,61.14699936,10.58880716
11191.5,0.740199983,0.128777996,60.42399979,9.192791435
11192,0.747600019,0.128252,60.18700028,9.028723122
11192.5,0.725300014,0.131932005,60.2140007,10.22550621
11193,0.729200006,0.130879998,61.1780014,9.871576854
11193.5,0.742900014,0.128777996,63.73600006,9.192791435
11194,0.704299986,0.137188003,65.42099762,12.14325405
11194.5,0.749199987,0.128777996,66.56800079,9.192791435
11195,0.728500009,0.132982999,66.12999725,10.58880716
11195.5,0.731000006,0.131932005,65.26200104,10.22550621
11196,0.746800005,0.128252,64.88999939,9.028723122
11196.5,0.760699987,0.126149997,64.46099854,8.395527219
11197,0.762399972,0.125624001,63.52999878,8.242588712
11197.5,0.746599972,0.127201006,62.89199829,8.707680728
11198,0.730300009,0.129829004,63.06499863,17.33478522
11198.5,0.721700013,0.130879998,62.88100052,17.96078446
11199,0.707799971,0.132982999,62.14099884,19.26574506
11199.5,0.701300025,0.134033993,61.45899963,19.9447534
11200,0.615800023,0.152957007,61.40100098,35.66055755
11200.5,0.614700019,0.152430996,61.98300171,35.12411052
11201,0.615800023,0.152430996,63.66699982,35.12411052
11201.5,0.623199999,0.151905,64.5699997,34.59393563
11202,0.627900004,0.151905,65.1289978,34.59393563
11202.5,0.628600001,0.151380003,64.93900299,34.07095469
11203,0.623899996,0.151380003,63.54399872,34.07095469
11203.5,0.619599998,0.151380003,63.83200073,34.07095469
