Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
79675,-0.772960498,0.731132943,1.329265095,-0.367184187,0.155392196,-0.499401819,0.898727375,-0.05980426,-0.928193135,-0.234501295,1.030208756,-0.060475892,-0.939986107,0.686372311,0.530343944,0.082676694,-0.234333814,-0.028226476,1.611644996,0.02778177,-0.368635236,-1.20092061,0.08734661,-0.003723282,-0.05299769,0.757187432,-0.145992882,0.009295027,41.94,0
79676,-0.551281528,0.330145812,1.307356561,0.872114508,1.201875767,-0.419486087,0.574478973,-0.201547818,-0.509378923,-0.016157038,-0.476583237,-0.002726699,0.448094393,0.092924847,1.2988215,-0.628006296,-0.15548589,-0.275767415,0.212998115,0.243991052,0.168250695,0.580702231,-0.093757195,-0.260977983,-0.267021778,-0.313008413,0.004905756,-0.052713047,15.4,0
79676,-0.110823486,-2.629252572,-0.978407726,0.305148844,-1.076716335,-0.209865503,0.880397848,-0.305413052,-1.635133706,0.576709875,1.414964323,0.705542956,0.376953846,0.742137395,0.199983078,-1.629947228,0.077460189,0.969227363,-1.117615274,0.983991836,0.140761001,-0.780967291,-0.66656344,0.066359384,0.182487611,0.469535733,-0.173968127,0.119777091,750,0
79676,1.212163165,0.249566235,0.546983974,0.499187963,-0.35124734,-0.646559554,0.01898336,-0.106080948,-0.339819473,0.077490032,1.622178912,1.49633011,1.056215389,0.272313163,0.241375239,0.461372042,-0.721372146,-0.147044745,0.164636943,-0.02303069,-0.194499413,-0.566288848,0.11123387,0.346861198,0.21434287,0.074143155,-0.028063415,0.011131225,4.86,0
79676,1.081704482,-0.619115051,0.748263926,-0.003430898,-0.757398832,0.446924703,-0.627062564,0.195341123,0.893466332,-0.336321423,0.280082576,1.348250432,0.710589849,-0.523080378,-1.006965245,0.295449444,-0.441701978,0.059102151,1.037924948,0.155342342,-0.18322716,-0.436760582,-0.109024035,-0.400853282,0.211022048,0.966328425,-0.048417627,0.010252554,83.75,0
79676,1.224392001,-0.079421492,-1.185198042,0.28132787,2.166581668,3.614100328,-0.41236783,0.843927208,0.170084806,-0.027657728,-0.54204537,0.236958704,-0.219226111,0.196044185,-0.148623913,-0.098641293,-0.510234831,-0.072199337,0.357134834,0.002253209,-0.171222811,-0.491448673,-0.144364844,1.010910983,0.885805834,-0.328777899,0.021532169,0.015966262,28.55,0
79677,-0.62526519,-0.065410731,1.248920498,0.843952497,-1.425293581,1.030746638,-0.047630583,0.645759618,0.762754623,-0.986564111,-2.163594808,0.473843156,0.625196771,-0.806182161,-1.107395945,-0.369434307,0.351968887,0.240557335,1.281820505,0.367001624,0.226655197,0.665349832,0.270985571,-0.3679981,-0.096029504,0.737551083,-0.094446955,-0.012124725,208.43,0
79677,1.126076085,0.636290086,0.327118486,2.502432788,0.080187342,-0.744464647,0.562610509,-0.245460852,-1.050222469,0.659666752,-0.397626932,0.138739876,0.262978145,0.436349369,0.244504997,0.4936374,-0.52221578,-0.841659541,-0.743360867,-0.055639552,-0.355263508,-1.201585381,0.12341672,0.338552692,0.3184723,-0.351531479,-0.036295584,0.029583546,47.16,0
79677,-0.519446361,0.478020866,1.709139357,0.372939937,0.282148893,-0.535008626,0.129128777,0.014783519,-0.348955346,-0.315558066,-0.908349982,-0.254798294,0.298105103,0.038637442,1.33861946,0.168438691,-0.391310644,0.305198868,0.71003105,0.16546437,0.110097819,0.255141248,-0.144911697,-0.078747316,-0.268924119,0.417990601,0.098511836,0.135740817,2.66,0
79677,-11.03909004,9.001613635,-9.103784629,0.585780676,-6.270329994,-1.537178175,-6.491972651,8.612706755,-0.734466023,1.42323064,-1.364808198,4.242791466,1.640734728,5.617884601,-0.285854147,1.500348597,2.924923578,0.429725088,-0.145126471,-0.137116361,0.531359371,0.220618409,1.304095722,-0.354745529,0.580586208,-0.291328931,-0.581529836,-0.116968198,0.89,0
79678,1.382399625,-0.400924639,0.128422688,-0.775588411,-0.685371226,-0.609188394,-0.352380001,-0.181008016,-1.329288715,0.836632324,1.075384723,0.956204388,1.30202275,0.124848365,0.055647488,-1.086244392,-0.445309247,1.348478299,-0.351851392,-0.385318748,-0.34414712,-0.491848861,-0.023077742,0.055837847,0.323706576,1.040166331,-0.063465899,-0.006322375,10.15,0
79680,-1.001806218,0.456384757,1.050004183,3.330228958,-2.780026228,2.197938081,1.55203173,0.460140705,-0.546473788,0.01627075,-1.19300576,-0.492063659,-0.78848017,-0.027510425,0.102601876,-0.329232653,0.788792744,-0.292058052,0.711584655,-0.064221935,0.006859274,0.23585848,0.661040999,0.07145349,-1.077700293,0.027072782,0.239472878,0.023489905,519.39,0
79680,0.072883529,1.906549146,-1.123671363,1.180338564,0.982895402,-1.282922186,0.374381559,-1.848340584,-0.922512379,-1.506046278,2.685724566,0.590540973,0.157486059,-3.161767959,0.095464047,1.152048217,2.57430303,1.74788,-0.768565549,-0.300566706,1.435803405,-0.734118648,-0.200428268,0.209108545,0.759462282,-0.35469978,0.277330282,0.34243612,0.89,0
79680,-1.024737628,0.829801148,1.20988391,1.036606517,0.288713169,0.027911877,0.751333144,0.102539666,-0.758259565,0.410266372,1.472005004,0.332141453,-0.796704526,0.680093128,0.823096096,-0.383974051,-0.012040309,-0.28972554,0.919145219,-0.055402733,-0.360036637,-0.904927079,0.346851629,-0.065004232,-0.598429037,-0.745393809,0.221460145,0.193143282,64.95,0
79681,-0.369686791,0.82761666,0.988628073,-0.50838848,-0.238362412,-1.024275681,1.225456104,-0.304166835,-0.521556669,-0.49837099,-0.351809541,-0.251337518,-0.387712013,0.33957179,0.698454091,0.063844932,-0.188303787,-0.799068826,0.420742106,-0.056657978,-0.366945966,-1.195725603,0.121338192,0.385594148,-0.34967847,0.572296323,-0.177419548,-0.015238856,81.94,0
79681,-0.994937505,-0.078621096,1.356582449,1.178940811,1.218229673,-1.490712107,0.054274928,-0.091902832,-0.623694697,-0.127296805,-0.47916879,0.142770646,0.404534938,0.326501993,1.014995524,-0.370140419,-0.186166285,0.101317065,0.438387641,0.316427038,0.255826586,0.470489807,0.048443997,0.408222722,-0.196359154,-0.336037362,0.135150081,0.187674213,7.67,0
79682,-0.502933765,0.743852848,0.839903885,-0.568741174,1.348633097,1.9235006,0.292577068,0.665239613,-0.202879436,-0.480093647,-0.821630435,-0.541060848,-0.556729329,0.329651328,2.123006762,-0.623804557,0.345347911,-1.746665874,-1.004932698,-0.040752765,-0.208455099,-0.41862788,-0.055764088,-2.404869914,-0.347286936,0.289095061,0.329560213,0.090486828,3.99,0
79682,1.201257846,0.106230297,-0.215298189,0.097164678,0.492359166,0.335927886,0.140431255,0.06455349,-0.35886578,0.017271973,0.803739769,0.995763756,0.726253396,0.462567416,0.517074067,0.442691633,-0.756559547,-0.528081061,0.456786635,0.021598581,-0.472857667,-1.475259008,0.101610245,-1.160375806,0.131573328,0.055408176,-0.043356142,-0.001299525,39,0
79683,-0.400990209,1.084479609,1.399574063,0.089003095,0.032832968,-0.704645473,0.623894812,0.058245079,-0.38410055,-0.548244291,0.259707732,-0.016389525,-0.203701991,-0.333218146,1.148392852,0.006277989,0.419286769,-0.664726232,-0.570339353,0.051100903,-0.218857143,-0.534329086,0.053345624,0.342451551,-0.286039632,0.082238267,0.261677165,0.097437208,1.78,0
79683,-4.240931609,-5.866181931,0.427575404,-0.988180874,2.603868209,-3.360672167,-3.314927908,0.746723973,-2.313451404,1.044103924,0.371997735,-0.151063357,0.342650516,0.454999255,-0.605368996,0.177993469,0.148273799,0.903559564,-0.461952834,1.095239135,0.493677957,-0.321240378,0.011140814,0.013359172,-0.745926739,-0.529845802,0.159665266,-0.735837219,15,0
79684,1.157204036,0.23588662,0.37672682,0.578328781,-0.258859413,-0.403598541,-0.11643843,0.090624438,-0.187361461,-0.146729837,1.970657914,0.874263307,-0.293091957,0.024806135,0.672047904,0.340983945,0.117741727,-0.272625036,-0.340928502,-0.133900731,-0.19977632,-0.596295759,0.176761568,0.173572174,0.073550736,0.09542155,-0.012467971,0.018339399,0.99,0
79685,-0.488685502,0.636767662,-0.750031784,-0.726201497,2.24874229,3.596461447,-0.246330343,1.379677808,-0.019950553,-0.813404281,-1.120856281,0.224348081,-0.282913068,0.231108715,-1.062923529,0.145629601,-0.625784293,0.22468653,-0.220788862,-0.202058699,0.127219683,0.284775289,0.028179151,1.007390585,-0.576373754,-0.616968679,0.130756093,0.161386665,19.99,0
79685,-2.564203154,-0.698216807,0.500692329,1.889758883,0.204357218,-0.394500596,0.107394562,0.332492827,-0.118880997,-0.066231082,-0.765309922,0.184688719,-0.367587148,0.379319723,0.420583344,-0.931288416,0.78830933,-0.642122705,0.755254156,-0.312721725,-0.090084058,0.055301945,-0.75376753,0.168336786,-0.246883841,-0.248687568,0.427664798,-0.241853969,170.86,0
79686,1.009335712,-0.011955431,1.438415203,2.770087438,-0.953902682,0.146736284,-0.552261257,0.211676097,0.26915667,0.497803999,-1.140194768,-0.413390575,-1.045115656,-0.183156091,-0.175430477,0.680017482,-0.350774102,-0.053946885,-0.853973594,-0.111630014,-0.06275778,-0.215683093,0.006246499,0.360170015,0.238717298,-0.046364479,0.024431519,0.043852076,60.09,0
79686,-2.095381719,-1.385872183,0.210828317,-0.984653555,-4.323514846,2.039751733,4.678399981,-0.614914321,0.766195515,-2.325235446,-0.39085697,-0.42469195,-0.984848189,0.034248608,1.476836305,-0.63663281,0.175801761,0.043461087,0.470723934,0.065856443,0.005589027,0.412599738,0.844514031,0.090658143,0.744139662,-0.539940306,0.44398833,-0.189782191,1084.45,0
79687,-1.018964396,0.628702104,1.489346367,-0.889519422,0.410654411,-1.532504575,1.400684438,-0.53647884,-0.469736109,-0.337386585,0.182639363,0.499170408,0.786744128,-0.160132388,0.188967552,0.024835164,-0.482438949,-1.157943289,-0.332847386,0.184362335,-0.414275373,-1.023076157,0.201613335,0.742546431,-0.211999309,0.438591941,-0.06796048,-0.040407419,51.94,0
79687,-0.091603571,0.719942431,0.621999488,-0.460559954,-0.011570633,-1.323280778,0.765264292,-0.162801483,-0.13588097,-0.186916232,-0.621499599,-0.62477616,-1.064987768,0.452704447,0.657110294,-0.001957157,-0.187298667,-0.339593877,0.139233125,0.034165563,-0.00913541,0.031711711,0.031440228,0.422312594,-0.572796513,0.881691992,0.238109424,0.133868995,11.38,0
79688,0.99533404,-0.052142757,0.189721044,1.092368565,-0.349621717,-0.611978237,0.231910531,-0.092831512,-0.233697549,0.145031767,1.242178347,0.684867694,-0.436104224,0.683092452,0.273107853,0.277214757,-0.653337115,0.411266101,-0.111957613,0.060704607,0.139414129,0.152333128,-0.201233054,0.337169784,0.606202649,-0.355860347,-0.012632846,0.027936833,110.98,0
79688,-8.705617646,-10.28807549,1.082057035,4.57370011,7.071216611,-6.314872578,-5.282581847,0.990071881,-0.531207629,0.050982731,-0.157035133,1.20694614,1.121579174,1.249402323,2.209366712,-0.494393533,0.666683709,0.220649357,1.280998754,3.339920091,0.903774417,-1.423493802,-0.174205829,0.796674035,-0.067928817,-0.481331023,0.193125082,-1.705866863,1,0
79688,1.048537197,0.1211592,0.089704981,0.548120354,-0.012356778,-0.518598129,0.408294963,-0.117511004,-0.625221249,0.02533777,2.040297296,1.612596437,0.806381006,0.560037444,0.196603122,-0.169161931,-0.210428665,-0.974912402,-0.098436217,0.059312908,-0.23559492,-0.824332105,0.113855452,0.234013682,0.184458464,0.022288136,-0.04969129,0.013249573,74,0
79689,-1.891267039,-2.969346499,-1.109844238,-1.514189884,-3.939649041,0.366858322,3.150760555,-0.139344529,-2.585601587,-0.207067709,-1.330494193,-1.437726858,-0.214364057,0.084311034,-1.125487486,-0.447373836,0.660449205,0.309557661,-0.865086449,1.635552102,0.615389554,0.295982037,2.482271123,0.232209115,-0.397831243,-0.448342143,-0.249392691,0.219970057,1027.42,0
79689,1.315404172,-0.033577086,-1.089984306,-0.557087388,2.0299312,3.268129626,-0.534993827,0.808250098,-0.052724038,0.001148755,-0.02860893,0.073656515,0.04128483,0.425500485,1.24527653,0.640367513,-0.910236503,-0.0686981,0.255267674,0.016952154,-0.313307445,-1.068934378,0.103796606,0.992125715,0.36939816,0.110373549,-0.028302066,0.011836307,1.98,0
79689,-0.977089825,1.072058508,1.125508447,1.173027765,0.078431912,0.536262872,0.091326871,0.665421343,-0.706024402,-0.276936958,0.52762111,0.480143002,-0.847169068,0.651274736,-0.361042599,-0.771497282,0.489178196,0.046228966,1.206074986,-0.150568708,0.064444167,0.172090523,-0.270315225,-0.295100371,0.111615956,-0.197122471,-0.094705634,-0.00203191,15.35,0
79689,-0.36587094,1.023556636,1.162050391,-0.123362209,0.186948069,-0.480447591,0.573165171,0.126351692,-0.546917643,-0.327932492,1.096484195,0.196665138,-0.480291977,-0.138393852,0.280214264,0.701930657,-0.329054148,0.534880738,0.325200549,0.104879095,-0.238581586,-0.684097346,-0.054504486,-0.064014083,-0.165152165,0.076588739,0.236707241,0.08375877,5.99,0
79690,-1.831141098,1.922567754,0.234719926,0.80544484,-0.369244168,-0.418483149,-0.026016975,0.622592481,-0.500474472,0.148184129,-0.487207125,0.435259645,0.419155823,0.702908344,1.219366031,-0.46022951,0.367797573,-0.358057509,0.048536285,-0.224307328,0.317058982,0.584580312,-0.077578462,0.098167613,-0.296634036,-0.36380343,-0.632426094,0.112303532,10.2,0
79692,1.032026688,-0.033873906,1.150518117,1.692075158,-0.750694852,0.003328373,-0.271810275,0.07551244,0.685517203,-0.29621774,-0.211011563,1.356959135,0.660977502,-0.545818896,-0.845971933,-1.017429956,0.578932695,-1.176247901,-0.471235186,-0.103252593,-0.023370382,0.293027489,-0.039671833,0.657319681,0.565849094,-0.296539404,0.075326201,0.034502819,34,0
79692,1.45554926,-1.142952132,-0.338854181,-1.584569124,-0.950085561,-0.437741481,-0.716619049,-0.128249653,-2.154487752,1.64077189,0.354005193,-0.908032656,-0.307966325,0.181053506,-0.185740452,-0.163104032,0.111989506,0.675271786,0.434952022,-0.242736037,-0.184809194,-0.324583677,-0.181290401,-0.528112668,0.594217528,-0.11406443,-0.010910922,0.001181082,67.35,0
79692,-2.809325264,-2.952691661,0.933363116,0.586486385,4.146250378,-2.505873319,-1.545443086,0.375110319,0.46493474,-0.564779146,-1.51362484,0.329284218,-0.421102625,0.069760354,-1.326217261,-0.100156236,-0.55363569,-0.696727129,-1.822163969,0.501036968,0.333711026,0.064283097,0.634312065,-0.466788413,-0.490368517,-0.794426714,0.096649065,0.286445005,1,0
79693,-0.922969993,0.71512321,1.392863335,-0.857605597,0.27196598,-1.573776102,1.195244129,-0.263804332,-0.715727544,-0.680968083,0.086776473,0.631933867,0.873332416,0.088316358,0.126148674,0.09669069,-0.364719341,-1.118844655,-0.363872279,0.295049115,-0.321708798,-1.061226048,0.210452143,0.726001549,-0.190889653,0.472329919,0.190666401,0.165359958,56.94,0
79693,-2.241364917,2.324376544,1.949201999,-0.886627929,0.636661479,-0.958163046,2.535502516,-2.018048416,2.970298057,5.157436316,1.175352991,-0.105532294,0.810300135,-2.804666372,1.169865191,-0.9642071,-1.406208145,-1.03249907,-0.40917543,2.222310064,-1.057660838,-0.411881939,-0.247144543,0.679638963,0.101397154,-0.213524744,-0.517454863,-1.653886132,9.81,0
79693,0.251547181,-1.258392674,-0.118342387,1.459277171,-0.58788212,0.068747879,0.535920565,-0.009899046,-0.263035792,-0.012211972,1.429703775,0.722315168,-0.432280565,0.747331799,0.595559853,0.135798273,-0.40589819,0.127023791,-0.688340606,0.75296673,0.42541508,0.198840751,-0.496108953,0.033113519,0.385274279,-0.316022173,-0.059595793,0.088170951,468.07,0
79693,0.36844444,1.865130369,-2.074254608,1.602935214,0.813935652,-1.250354894,0.433456614,0.403733534,-0.82645525,-1.293816589,2.712095148,0.474484492,-0.043414532,-3.017528388,0.555969745,0.793270726,3.082663375,1.504028011,-0.564003012,-0.028643628,-0.010308984,0.105439018,0.173772145,-0.117074552,-0.559500485,-0.399758135,0.146950465,-0.059069713,0.89,0
79694,-1.725182501,2.114513832,0.112982154,0.828790093,-0.960154864,-0.774304044,-0.422374443,1.28922935,-1.001517298,-0.090003411,0.89298664,0.930412921,-0.283674223,1.433707685,0.24896923,0.152277442,0.144243253,0.664567463,0.57506848,-0.116430834,0.279564995,0.554974569,0.031580965,0.533595606,-0.15269715,-0.346757512,0.013236386,0.074547742,2.68,0
79694,1.237653492,0.240197007,0.17376448,0.507384778,-0.223887808,-0.57972876,-0.078399453,0.009750868,-0.084078714,-0.089537044,1.203166799,0.391971203,-0.597279463,0.047573848,0.504707481,0.807913989,-0.329924906,0.400764723,0.22051855,-0.111852029,-0.267185132,-0.842622476,0.086666157,-0.058766098,0.20320323,0.100075544,-0.032354858,0.015450256,0.89,0
79696,1.157287533,-0.717298988,0.787745005,0.588478987,-0.879000931,0.821707957,-0.881617464,0.320784467,-0.335192688,0.6576139,0.311264015,0.893339187,-0.099587465,-0.32721661,-1.472680531,-2.063154294,0.349695613,1.090170223,-0.557668485,-0.532454831,-0.40019733,-0.413284737,-0.068262176,-0.317171922,0.508075517,-0.272053588,0.08975747,0.018592634,37.92,0
79696,-0.369144724,1.01813448,1.159243233,-0.122115333,0.181339136,-0.477229646,0.580051721,0.125707468,-0.547710939,-0.329709504,1.096480978,0.196170263,-0.4798998,-0.138200085,0.280344068,0.702349282,-0.329214731,0.53566997,0.324707989,0.109235789,-0.237409578,-0.684232642,-0.049824655,-0.064253038,-0.164333197,0.076525251,0.236014488,0.083903566,7.98,0
79697,-0.920728929,0.621619229,1.899786423,-0.86780563,0.389292969,-1.690121272,0.820171446,-0.169124693,-0.456255554,-1.004821307,-0.033237786,0.591171628,0.49637611,-0.009907757,-0.324437455,0.657614375,-0.894617575,-0.789630139,-1.891622614,-0.149872159,-0.08744196,-0.464589622,0.080099354,0.900323295,-0.294838436,-0.293931347,0.029803814,0.134992264,0.99,0
79697,1.234470541,0.376079487,0.296967875,1.118208178,-0.239307598,-0.953828844,0.251653125,-0.256305106,-0.07595931,0.00118397,-0.331868671,0.391757933,0.384216922,0.313533259,0.878387038,0.032892294,-0.449598526,-0.19638642,-0.373241969,-0.108100061,0.034884663,0.154468922,-0.108971691,0.403217172,0.699308723,-0.329965544,0.015225374,0.022086265,9.79,0
79697,-0.690342121,1.247381606,0.843910786,-0.184592966,-0.013714388,-0.486616837,0.291011117,0.441902713,-0.434380917,-0.51871332,-1.376673148,-0.413931247,-0.22795065,0.500570266,0.92134496,0.586423535,-0.502692283,0.015968832,0.328675087,-0.018401725,-0.24700247,-0.798308672,-0.068110087,-0.488286908,-0.074358869,0.127297698,0.136370221,0.048418487,1.98,0
79698,1.269273087,-0.719995058,0.116575225,-0.578675407,-0.806996892,-0.625377261,-0.303460821,-0.253684658,-0.726052673,0.481489087,-0.753511742,-0.128715265,1.041082859,-0.493266912,-0.128518062,0.847251067,0.316451331,-1.616331872,0.971165201,0.30452976,0.040602965,-0.012463498,-0.178437056,-0.065938924,0.60251475,-0.23479274,-0.005407943,0.025302134,99,0
79698,-0.889235128,0.245402046,1.174418629,-0.936001247,0.82718704,-1.258692936,0.872077669,-0.162782771,-0.610807793,-0.849331868,-0.775543133,-0.11797078,0.098267927,0.231217757,0.341395479,0.431417814,-0.600427955,-0.751544476,-0.062431889,0.176984605,-0.375806659,-1.464451851,0.079569306,-0.126491479,0.290335914,0.576057486,-0.185728025,-0.034927694,49.9,0
79698,-2.086442927,1.704882255,-0.300800633,0.980851559,0.198870247,0.129706704,-0.189297354,0.59801547,-0.02174963,-0.593422891,-1.900901645,-0.049910537,0.530160814,-1.061833997,0.184488378,0.326060395,0.88645764,0.661595672,1.253263801,-0.451734663,-0.172415623,-0.73660792,-0.510889692,-1.082554521,-0.099141406,-0.488636869,-0.85858395,-0.128609164,34.15,0
79698,1.175947602,0.139210666,0.501762045,0.456024384,-0.252260685,-0.202082864,-0.133980351,0.09210544,-0.187094338,0.065470378,1.667424736,1.033457085,0.005763268,0.504710978,0.605833632,0.216800002,-0.384374095,-0.470316201,-0.185401737,-0.128853844,-0.181142246,-0.534209954,0.156577293,0.007008452,0.108162768,0.107734737,-0.017563664,0.004813472,0.89,0
79699,1.149891671,0.149841103,0.127768076,0.961432541,-0.132215323,-0.452410362,0.128003831,-0.048842225,-0.188861399,0.180069911,0.933639495,0.523700834,-0.486924246,0.667170526,0.298842395,0.367677009,-0.76826651,0.515278021,0.03318917,-0.073700419,0.075598103,0.120508078,-0.180252017,0.004924621,0.671451975,-0.32807632,-0.000804722,0.012559458,42.81,0
79699,1.205564822,-0.587523226,0.544950996,-0.213781323,-0.403935822,1.150540884,-0.92451332,0.483965912,1.193256878,-0.297359804,-0.24877653,0.345835894,-0.954446473,-0.198236787,-0.536635891,0.223648414,-0.252329978,-0.025862159,0.905010793,-0.109137151,-0.250446036,-0.522052407,-0.0607122,-1.258389805,0.173292894,1.040013229,-0.031018791,-0.013806776,15.29,0
79699,-2.288030107,-0.426020847,1.484262847,0.727968802,1.211816881,-1.023674989,0.425475122,0.219521259,-0.530469251,0.364858858,-0.683249564,-1.113938387,-1.674335333,0.318361989,0.321871129,0.836903707,-0.542547465,-0.839517713,-1.719693105,-0.256642606,-0.327022664,-0.521132066,1.340442454,-0.013943158,0.062370536,0.642524798,0.543893651,0.059452199,4.83,0
79700,1.349759818,-1.438754501,0.469841969,-2.522175762,-1.651947977,-0.235542057,-1.159696542,0.02465459,1.951932208,-0.97839017,-1.75702911,0.564968079,0.177453873,-0.727559872,0.29455769,-2.685093711,0.400926109,1.835993784,0.911858451,-0.428244119,-0.264612059,0.153036521,-0.302531329,-0.41118932,0.846067292,-0.46222544,0.136163423,0.030234635,44.72,0
79700,1.316634612,-0.842108621,0.479692691,-1.048782903,-0.688163144,0.746946953,-1.160817781,0.260660725,-0.655351396,0.708020358,0.638148128,0.005427987,0.886832588,-0.38054753,0.702496025,1.704405372,-0.366119067,-0.47909582,0.581565087,0.194481225,0.406516067,1.093594623,-0.260248636,-1.09179829,0.485320387,0.030974675,0.046511151,0.006281342,39.99,0
79701,-0.804793544,0.97693703,1.10890784,-1.222023723,0.38258143,-0.790961524,1.01502731,-0.047063433,-0.646155572,-0.341902038,0.969095412,0.33399521,-0.536421783,0.475564745,-0.369283161,0.5424049,-0.782526638,-0.270787399,0.197320649,0.020795552,-0.371625566,-1.170372437,-0.042986524,0.000675251,-0.228334652,0.489189765,0.085778956,0.126334448,20.94,0
79702,1.288000145,-1.219048795,0.256689614,-2.610461964,-1.508121127,-0.817249022,-0.76502964,-0.058879108,1.251098779,-0.839765156,-0.400949613,0.413457022,-0.466761927,0.067072398,1.616592719,-2.860118771,0.685813996,1.070286365,0.058851933,-0.497576479,-0.310341599,-0.221526799,-0.047401521,0.066989767,0.509495063,-0.706458103,0.112576358,0.032819448,49.99,0
79702,-0.691882697,-0.051612278,1.682152903,-1.798122243,-0.109067798,-1.047252573,0.399360074,-0.300494135,-1.422371235,0.479509636,1.375266456,-0.577577877,-0.72725153,-0.119174015,-0.581660024,1.223392705,-0.208388552,-0.825412906,0.218472263,0.039393717,0.306873541,0.824558225,-0.344967324,0.561240763,0.147669858,-0.336104175,-0.213773554,-0.139502519,25.9,0
79703,1.235648778,0.246699888,0.175407254,0.506931217,-0.212665434,-0.576058129,-0.067604431,0.001639698,-0.105071096,-0.09409184,1.226681213,0.465299936,-0.459291718,0.020398022,0.489726303,0.801594145,-0.337766711,0.384082454,0.21924009,-0.100803792,-0.264940377,-0.831912799,0.084051504,-0.054937503,0.207465324,0.099497538,-0.031660021,0.015935981,1.98,0
79703,1.221069134,0.061596737,1.124604338,1.069053058,-0.615602762,0.211304869,-0.690925342,0.100035151,0.56446744,-0.032179833,-1.089664359,0.390312305,1.319920531,-0.411977559,1.482634165,0.998151972,-1.134806956,0.747416355,-0.529049978,-0.023200636,0.205842524,0.711034081,-0.181781453,-0.42255888,0.507847172,-0.188594227,0.081030572,0.036897859,6.6,0
79704,1.528752323,-0.511678182,-1.777163055,-1.846001897,1.906675702,2.854155355,-0.625138628,0.592352785,-1.283581485,0.752670676,-0.002167392,-0.78975768,0.072985191,0.252440469,0.6087953,1.051372529,-0.092719969,-1.15897193,1.011876563,0.16343083,0.129409049,0.18611051,-0.188702011,1.04568774,0.957280345,-0.068371768,-0.024117507,-0.007029525,1,0
79704,-0.598720181,1.196469735,1.166862829,0.0263439,-0.062139689,-1.037185888,0.629767859,-0.014686914,-0.075947835,-0.176632637,-0.33343465,-0.507740921,-0.703982484,-0.334953593,1.002239053,0.402402211,0.044864872,-0.051172392,-0.11330087,0.194730736,-0.302470182,-0.781911459,0.012704921,0.302346958,-0.133920503,0.079612227,0.342955312,0.166089965,5.85,0
79704,1.12074886,-0.199431761,0.15036013,0.501601411,-0.01614885,0.384963822,-0.084760805,0.05611145,0.212460395,-0.097866264,0.153495563,1.257091222,0.966347105,-0.144234422,-0.839656151,0.319549319,-0.723983289,0.059849436,0.920810878,0.134900018,-0.269331456,-0.762371087,-0.154970819,-0.793887306,0.464648554,0.225162752,-0.028803908,0.009667015,79.99,0
79704,1.306777522,0.02218064,-0.163722998,-0.009639698,-0.265931706,-1.076554102,0.210550585,-0.19243946,0.225730313,-0.090899755,-0.887835605,-0.809700092,-1.609939845,0.741339383,1.077696704,0.344480275,-0.28375542,-0.633942986,0.474472267,-0.140273269,-0.487846541,-1.571588687,0.155159595,-0.153330725,0.103053168,0.657813337,-0.115547828,-0.002626209,21.44,0
79704,1.167417681,0.280777744,0.752774212,1.035210511,-0.513042778,-0.633513615,-0.071869375,0.003420457,-0.146351097,0.141130522,1.534744918,0.944162862,-0.25611985,0.544923301,0.380911864,0.439310531,-0.667936021,0.104513894,-0.067471502,-0.149428117,-0.216785031,-0.683162642,0.16476931,0.482161093,0.223628012,-0.722657266,0.025264066,0.024062609,2,0
79705,-1.020999968,0.887278146,2.043893722,-0.62516614,0.325492896,-0.298758852,0.66745156,0.140415533,-0.807334922,-0.603433542,1.64001631,0.764540258,-0.174606193,0.33546988,0.022766507,0.294093113,-0.531258331,-0.448592463,-0.747317488,-0.136389567,-0.09989319,-0.45705307,-0.086743711,0.201434562,0.088708474,-0.001035015,-0.137617687,0.055284569,0.89,0
79705,-2.199259114,-1.278161212,1.602471665,0.875284219,0.910960818,-0.849070803,-1.189518251,0.796958903,0.328234439,-0.962395522,-0.934517403,0.949832541,0.647612286,-0.13118732,-0.318919801,0.019823086,-0.078128695,-0.379802013,-1.161581477,0.297239764,0.348161348,0.385225987,0.056358731,0.105218582,-0.738802641,-0.673907702,0.168663624,-0.175843168,9.99,0
79708,-1.580427897,1.129916919,1.604318511,0.181151666,-0.179053299,0.106065954,0.629397795,0.450496908,-0.214774373,-1.072769839,-0.966608587,0.506652732,0.040821931,-0.097635577,-0.980356689,-0.331085287,0.090379564,-0.784284582,-1.152498903,-0.386973219,0.070418379,0.240520171,-0.219246654,0.099150595,0.756366084,-0.387689134,-0.304755597,0.003971362,59.88,0
79708,1.205168188,-0.180611748,0.838357947,0.370190206,-0.640504215,0.230505316,-0.72798449,0.234571619,0.454405864,0.081636928,0.495522776,0.371507961,-0.178214819,0.136335177,0.825634642,1.157925765,-1.131022179,0.973986987,0.13657169,-0.054503761,0.070382325,0.169134114,-0.092007245,-0.480390609,0.251187594,0.385359191,-0.00045532,0.011492214,14.99,0
79709,-7.399679819,6.921238614,-2.731316853,-1.200933126,-0.488677036,-1.06978692,1.55571241,-0.672666491,6.824903574,11.9640471,0.921251068,-0.083522546,-0.126929476,-3.027195538,1.599463973,-2.069137368,-0.722377987,-1.271519318,-0.958786467,4.758849765,-1.2419569,0.266913807,0.190046985,-0.04932803,0.691257937,-0.57124768,1.428865905,-0.680140511,2.29,0
